TimesSeries,Air temperature,Humidity(relative),AirPressure,Water content,Soil Electrical Conductivity,Soil Temp,Mock evapotranspiration rate,Insolation(W),Insolation(MJ),Wind speed,Wind direction1,Wind direction2,Evapotranspiration rate
year/month/day/hour/minute,Deg C,%,mbar,m^3/m^3,dS/m,Deg C,mm,W/m^2,MJ/m^2,meters/second,Deg,Deg,mV/mV
2019/08/21 14:35,29.82,74.52,1014.944,0.092,0.046,35.52,0.093,471.5,0.1354722,2.759,57.03,25.95,12.48
2019/08/21 14:40,29.95,73.65,1014.892,0.092,0.046,35.46,0.09,367.5,0.1314596,2.682,57.65,15.11,12.48
2019/08/21 14:45,29.9,74.36,1014.808,0.092,0.046,35.34,0.078,356.9,0.09332674,2.553,54.71,24.78,12.47
2019/08/21 14:50,29.74,75.28,1014.769,0.092,0.046,35.21,0.082,641,0.140856,2.365,53.8,22.02,12.46
2019/08/21 14:55,29.96,73.95,1014.742,0.092,0.046,35.18,0.085,356.4,0.1042622,2.745,59.63,17.72,12.47
2019/08/21 15:00,29.81,74.5,1014.701,0.092,0.046,35.08,0.08,391.4,0.1266345,2.358,54.66,20.65,12.45
2019/08/21 15:05,29.89,77.49,1014.677,0.092,0.045,34.98,0.078,216.4,0.07241823,2.899,88.1,20.91,12.45
2019/08/21 15:10,29.6,78.4,1014.612,0.092,0.045,34.76,0.068,182.6,0.05844115,2.87,95.4,18.67,12.45
2019/08/21 15:15,29.27,78.69,1014.576,0.092,0.045,34.5,0.063,206.6,0.05759277,2.782,100.5,18.92,12.44
2019/08/21 15:20,29.19,76.92,1014.565,0.092,0.045,34.23,0.087,424.9,0.116978,3.55,99.5,13.38,12.44
2019/08/21 15:25,29.38,77.9,1014.583,0.092,0.045,34.1,0.088,195.3,0.09583737,3.498,93.5,15.38,12.43
2019/08/21 15:30,29.16,78.45,1014.611,0.092,0.045,33.92,0.083,267.9,0.06802319,3.753,101.2,11.18,12.43
2019/08/21 15:35,29.11,78.18,1014.668,0.092,0.045,33.71,0.078,373.2,0.1064917,3.074,96.9,13.66,12.43
2019/08/21 15:40,29.25,77.35,1014.649,0.091,0.045,33.63,0.081,269.3,0.0914908,3.255,102,16.26,12.42
2019/08/21 15:45,29.23,76.86,1014.599,0.091,0.045,33.5,0.08,292.3,0.06847869,3.233,102.2,12.64,12.42
2019/08/21 15:50,29.16,76.55,1014.575,0.091,0.045,33.33,0.084,604.6,0.1241639,3.005,95,14.65,12.41
2019/08/21 15:55,29.73,75.38,1014.617,0.091,0.045,33.31,0.087,385.9,0.1495654,2.534,95,16.55,12.41
2019/08/21 16:00,30.02,73.84,1014.624,0.091,0.045,33.37,0.107,532.7,0.1548833,3.319,99.2,11.79,12.41
2019/08/21 16:05,29.96,73.76,1014.577,0.091,0.045,33.45,0.103,511.1,0.1545272,3.158,96,15.53,12.4
2019/08/21 16:10,30.09,73.78,1014.573,0.091,0.045,33.53,0.098,505.6,0.1437625,2.961,96.6,15.82,12.4
2019/08/21 16:15,30.15,73.41,1014.548,0.091,0.045,33.62,0.099,274,0.1415056,2.975,96.9,13.73,12.39
2019/08/21 16:20,30.16,72.01,1014.506,0.091,0.045,33.7,0.102,451.5,0.1321262,3.094,90.6,15.54,12.39
2019/08/21 16:25,30.2,70.27,1014.479,0.091,0.045,33.75,0.099,448.8,0.126072,2.826,102.1,14.49,12.39
2019/08/21 16:30,30.02,71.25,1014.433,0.091,0.045,33.76,0.091,417.2,0.1181706,2.518,98,22.65,12.38
2019/08/21 16:35,29.96,71.91,1014.45,0.092,0.045,33.75,0.084,394.5,0.1037101,2.436,107.8,19.32,12.38
2019/08/21 16:40,29.97,71.95,1014.412,0.091,0.045,33.76,0.083,380.6,0.1087403,2.4,108.9,19.31,12.37
2019/08/21 16:45,29.97,71.09,1014.355,0.091,0.045,33.75,0.093,351.9,0.1047437,2.879,98.8,16.11,12.37
2019/08/21 16:50,30,70.79,1014.271,0.091,0.044,33.73,0.086,328.5,0.1016025,2.522,102.7,18.13,12.37
2019/08/21 16:55,29.9,71.54,1014.297,0.091,0.044,33.68,0.105,313.1,0.09572826,3.323,94.5,19.51,12.36
2019/08/21 17:00,29.82,71,1014.344,0.091,0.044,33.62,0.092,293.5,0.09100612,2.852,90.2,18.98,12.35
2019/08/21 17:05,29.92,70.8,1014.35,0.09,0.044,33.57,0.089,253.6,0.08468213,2.741,99.2,17.43,12.35
2019/08/21 17:10,29.8,71.97,1014.358,0.09,0.044,33.49,0.089,122.4,0.07534716,2.908,96,15.57,12.35
2019/08/21 17:15,29.56,72.91,1014.34,0.09,0.044,33.38,0.077,233.3,0.05396669,2.651,96.9,16.87,12.34
2019/08/21 17:20,29.5,73.61,1014.264,0.09,0.044,33.27,0.079,213.8,0.06585766,2.737,101.1,20.05,12.33
2019/08/21 17:25,29.45,73.39,1014.238,0.09,0.044,33.12,0.082,200.4,0.06178438,2.985,98.9,20.51,12.33
2019/08/21 17:30,29.43,73.42,1014.265,0.09,0.044,32.98,0.08,66.98,0.03842517,3.077,91.9,15.23,12.33
2019/08/21 17:35,29.01,74.73,1014.263,0.09,0.044,32.79,0.074,75.83,0.02757954,3.06,95,14.55,12.32
2019/08/21 17:40,28.82,75.45,1014.272,0.09,0.044,32.58,0.072,48.82,0.0214502,3.167,91.4,18.18,12.32
2019/08/21 17:45,28.64,75.17,1014.302,0.09,0.044,32.33,0.078,31.11,0.01139384,3.622,96.3,12.54,12.31
2019/08/21 17:50,28.45,76.56,1014.353,0.09,0.044,32.03,0.07,26.38,0.008426824,3.335,97.3,16.46,12.31
2019/08/21 17:55,28.34,76.13,1014.426,0.09,0.044,31.76,0.071,27.1,0.008577675,3.394,92.6,16.47,12.3
2019/08/21 18:00,28.35,76.34,1014.459,0.09,0.044,31.51,0.064,19.47,0.006653684,3.016,100.5,16.38,12.3
2019/08/21 18:05,28.3,76.56,1014.429,0.09,0.044,31.26,0.074,16.94,0.005619463,3.67,93.6,17.91,12.29
2019/08/21 18:10,28.25,77.53,1014.459,0.09,0.044,31.03,0.061,19.12,0.008745817,3.07,93.8,23.95,12.29
2019/08/21 18:15,28.22,77.58,1014.515,0.09,0.044,30.81,0.052,11.74,0.00387567,2.6,103.1,20.01,12.29
2019/08/21 18:20,28.18,77.8,1014.555,0.09,0.044,30.62,0.054,8.69,0.003136886,2.779,91.6,15.38,12.29
2019/08/21 18:25,28.14,76.35,1014.602,0.09,0.044,30.42,0.04,6.594,0.002246887,1.974,104.2,25.48,12.29
2019/08/21 18:30,28.05,77.81,1014.671,0.089,0.044,30.25,0.037,5.017,0.00178452,2.395,112.2,29.44,12.29
2019/08/21 18:35,28.03,78.53,1014.75,0.089,0.044,30.06,0.028,2.768,0.001140169,1.774,107.3,23.44,12.28
2019/08/21 18:40,27.96,77.79,1014.801,0.089,0.043,29.89,0.032,1.037,0.000526149,2.049,117.6,28.37,12.27
2019/08/21 18:45,27.89,77.01,1014.853,0.089,0.043,29.74,0.032,0.297,0.000181849,2.01,114.2,25.36,12.27
2019/08/21 18:50,27.82,78.52,1014.862,0.089,0.043,29.58,0.027,0.107,5.55E-05,1.657,108,17.61,12.27
2019/08/21 18:55,27.77,78.77,1014.85,0.089,0.043,29.44,0.026,0.016,1.55E-05,1.649,116.4,31.25,12.27
2019/08/21 19:00,27.77,78.52,1014.887,0.089,0.043,29.29,0.033,0.005,4.68E-06,2.297,116.6,26.93,12.27
2019/08/21 19:05,27.85,78.32,1014.952,0.089,0.043,29.15,0.031,0.011,2.56E-06,2.069,113,22.7,12.26
2019/08/21 19:10,27.87,78.86,1014.958,0.09,0.043,29.03,0.03,0,2.23E-06,1.962,112.6,22.43,12.26
2019/08/21 19:15,27.87,81.4,1015.033,0.09,0.043,28.93,0.029,0,1.85E-06,2.163,117.2,17.07,12.26
2019/08/21 19:20,27.69,82.1,1015.051,0.09,0.043,28.77,0.031,0,2.14E-06,2.7,119.4,21.95,12.25
2019/08/21 19:25,27.58,81.6,1015.015,0.09,0.043,28.64,0.03,0,2.56E-06,2.618,117.8,20.19,12.25
2019/08/21 19:30,27.52,77.41,1015.073,0.09,0.043,28.52,0.03,0,2.70E-06,2.295,114.1,19.13,12.25
2019/08/21 19:35,27.5,77.47,1015.152,0.09,0.043,28.4,0.035,0.032,2.44E-06,2.343,121.6,19.34,12.24
2019/08/21 19:40,27.57,76.86,1015.157,0.089,0.043,28.29,0.037,0,2.20E-06,2.493,108.4,18.31,12.24
2019/08/21 19:45,27.52,77.79,1015.231,0.089,0.043,28.18,0.033,0.016,2.82E-06,2.137,115.4,14.6,12.24
2019/08/21 19:50,27.45,79.52,1015.287,0.089,0.043,28.1,0.028,0.005,1.57E-06,1.848,128.2,21.13,12.24
2019/08/21 19:55,27.38,80.9,1015.315,0.089,0.043,28.04,0.021,0.032,1.47E-06,1.364,123.1,16.69,12.24
2019/08/21 20:00,27.26,80.5,1015.318,0.089,0.043,28,0.017,0.009,2.08E-06,1.069,124.1,22.29,12.24
2019/08/21 20:05,27.26,79.94,1015.344,0.089,0.042,27.95,0.019,0,2.28E-06,1.241,116.4,22.84,12.24
2019/08/21 20:10,27.2,79.06,1015.382,0.089,0.042,27.9,0.01,0,1.83E-06,0.565,91,34.85,12.23
2019/08/21 20:15,27.32,80.3,1015.387,0.089,0.042,27.87,0.02,0,1.95E-06,1.227,99,20.53,12.23
2019/08/21 20:20,27.47,81,1015.433,0.089,0.042,27.83,0.025,0.034,2.07E-06,1.872,108,25.14,12.23
2019/08/21 20:25,27.65,81.3,1015.447,0.089,0.042,27.77,0.029,0.004,1.72E-06,2.292,115.8,24.34,12.22
2019/08/21 20:30,27.59,81.4,1015.504,0.089,0.042,27.7,0.038,0.009,2.51E-06,3.605,138.8,23.35,12.22
2019/08/21 20:35,27.27,82.3,1015.594,0.089,0.042,27.58,0.036,0.048,2.46E-06,3.513,132.3,19.46,12.22
2019/08/21 20:40,26.91,85.6,1015.704,0.089,0.042,27.47,0.028,0.023,1.72E-06,2.862,136.3,20.17,12.23
2019/08/21 20:45,26.2,88.1,1015.753,0.089,0.042,27.26,0.019,0,2.15E-06,2.191,136,16.42,12.23
2019/08/21 20:50,25.99,89.1,1015.81,0.089,0.042,27.17,0.008,0,1.88E-06,0.904,132.8,15.89,12.23
2019/08/21 20:55,25.85,89,1015.856,0.089,0.042,27.17,0.005,0.009,1.98E-06,0.507,102.3,23.94,12.23
2019/08/21 21:00,25.82,88.9,1015.924,0.089,0.042,27.17,0.009,0,1.99E-06,0.982,91.5,26.11,12.24
2019/08/21 21:05,25.94,88.2,1015.92,0.089,0.042,27.09,0.013,0.002,2.57E-06,1.68,106.2,20.85,12.23
2019/08/21 21:10,26.22,87.9,1015.888,0.088,0.042,27.01,0.014,0,2.29E-06,1.601,116.7,20.07,12.23
2019/08/21 21:15,26.37,88.1,1015.878,0.088,0.042,26.95,0.015,0,2.49E-06,1.723,107.9,19.66,12.23
2019/08/21 21:20,26.49,88.5,1015.892,0.088,0.042,26.9,0.009,0.014,2.23E-06,0.942,116.8,24.15,12.23
2019/08/21 21:25,26.52,88.6,1015.873,0.088,0.042,26.89,0.01,0.02,2.65E-06,1.128,116.9,23.04,12.22
2019/08/21 21:30,26.55,88.4,1015.873,0.088,0.042,26.86,0.012,0,2.32E-06,1.299,116.6,16.7,12.22
2019/08/21 21:35,26.64,87.5,1015.907,0.088,0.041,26.84,0.015,0.021,2.25E-06,1.784,110.9,18.68,12.22
2019/08/21 21:40,26.76,86.3,1015.917,0.088,0.041,26.82,0.018,0.011,2.20E-06,2.003,118.5,18.99,12.22
2019/08/21 21:45,26.92,86.3,1015.943,0.088,0.041,26.76,0.019,0,2.61E-06,1.924,112.1,19.7,12.22
2019/08/21 21:50,26.89,86.4,1015.956,0.088,0.041,26.73,0.02,0,1.83E-06,2.154,103.2,18.15,12.22
2019/08/21 21:55,26.94,85.8,1015.995,0.088,0.041,26.71,0.02,0.014,2.19E-06,2.071,120.5,18.9,12.22
2019/08/21 22:00,27.01,86.1,1016.007,0.088,0.041,26.68,0.021,0,2.13E-06,2.184,108.3,14.84,12.22
2019/08/21 22:05,27.01,86.6,1016.039,0.088,0.041,26.68,0.015,0.007,2.37E-06,1.535,114.9,18.17,12.22
2019/08/21 22:10,27.04,87.1,1016.025,0.088,0.041,26.68,0.017,0,2.07E-06,1.851,109.5,20.82,12.22
2019/08/21 22:15,27.04,87.5,1015.989,0.088,0.041,26.69,0.016,0,2.01E-06,1.739,97.3,16.9,12.22
2019/08/21 22:20,27.07,87.3,1015.99,0.088,0.041,26.73,0.016,0.007,2.32E-06,1.817,104.6,24.59,12.22
2019/08/21 22:25,27.19,84,1015.998,0.088,0.041,26.74,0.024,0.021,2.04E-06,2.628,105.9,23.62,12.22
2019/08/21 22:30,27.46,82.4,1016.02,0.088,0.041,26.7,0.031,0.005,1.75E-06,2.882,114.4,20.35,12.21
2019/08/21 22:35,27.42,82.6,1016.105,0.088,0.041,26.68,0.024,0.004,1.93E-06,2.027,105.9,20.31,12.21
2019/08/21 22:40,27.5,82.4,1016.135,0.088,0.041,26.67,0.029,0,2.15E-06,2.594,115.9,25.81,12.21
2019/08/21 22:45,27.57,81.8,1016.19,0.088,0.041,26.64,0.034,0.002,1.91E-06,3.167,109.4,12.95,12.21
2019/08/21 22:50,27.73,80.7,1016.227,0.088,0.041,26.62,0.034,0.023,1.73E-06,2.855,118.5,16.68,12.21
2019/08/21 22:55,27.65,81.6,1016.224,0.088,0.041,26.63,0.024,0.02,2.40E-06,1.852,120.2,27.4,12.21
2019/08/21 23:00,27.58,81.1,1016.258,0.088,0.041,26.63,0.028,0.005,2.09E-06,2.189,123.7,21.57,12.21
2019/08/21 23:05,27.67,81.1,1016.289,0.088,0.041,26.62,0.032,0.007,1.68E-06,2.709,121.8,19.7,12.21
2019/08/21 23:10,27.74,81.6,1016.323,0.088,0.041,26.62,0.03,0.004,2.13E-06,2.463,122.6,21.2,12.21
2019/08/21 23:15,27.79,80.9,1016.336,0.088,0.041,26.64,0.032,0,1.39E-06,2.757,112,17.4,12.21
2019/08/21 23:20,27.84,80.3,1016.337,0.088,0.041,26.65,0.033,0,2.32E-06,2.656,113.5,21.8,12.21
2019/08/21 23:25,27.92,80.9,1016.357,0.088,0.041,26.68,0.029,0,1.86E-06,2.195,115.8,24.38,12.21
2019/08/21 23:30,27.85,81,1016.315,0.088,0.041,26.72,0.024,0,2.29E-06,1.709,113.8,25.17,12.21
2019/08/21 23:35,27.84,81,1016.267,0.088,0.041,26.76,0.022,0,2.43E-06,1.516,106.7,25.97,12.21
2019/08/21 23:40,27.79,81.4,1016.28,0.088,0.041,26.77,0.025,0.02,2.65E-06,1.833,108.8,18.12,12.21
2019/08/21 23:45,27.81,81.2,1016.267,0.088,0.04,26.77,0.028,0.021,2.49E-06,2.146,111.3,20.95,12.2
2019/08/21 23:50,27.86,79.94,1016.197,0.088,0.04,26.76,0.028,0.025,1.90E-06,2.125,130.3,21.06,12.2
2019/08/21 23:55,27.82,79.83,1016.159,0.088,0.04,26.75,0.027,0.005,2.00E-06,1.902,123.6,24.04,12.2
2019/08/22 0:00,27.78,80.7,1016.135,0.088,0.04,26.74,0.026,0.007,2.51E-06,1.785,122.5,22.55,12.2
2019/08/22 0:05,27.73,80.8,1016.062,0.088,0.04,26.74,0.023,0,2.18E-06,1.623,100.3,17.56,12.2
2019/08/22 0:10,27.73,80.2,1015.942,0.088,0.04,26.73,0.034,0.002,1.93E-06,2.776,117.4,18.64,12.2
2019/08/22 0:15,27.83,81.2,1015.893,0.088,0.04,26.7,0.032,0.005,2.31E-06,2.563,107.6,22.9,12.2
2019/08/22 0:20,27.78,81.9,1015.86,0.088,0.04,26.7,0.022,0,2.11E-06,1.593,118.6,30.58,12.2
2019/08/22 0:25,27.74,82.3,1015.849,0.088,0.04,26.69,0.028,0,2.52E-06,2.445,100.5,23.45,12.2
2019/08/22 0:30,27.8,82.4,1015.855,0.088,0.04,26.69,0.029,0,2.20E-06,2.54,122.8,22.32,12.2
2019/08/22 0:35,27.8,81.9,1015.911,0.088,0.04,26.7,0.029,0.004,2.40E-06,2.436,122.7,22.12,12.2
2019/08/22 0:40,27.88,81,1015.896,0.088,0.04,26.71,0.028,0,1.79E-06,2.294,122.2,27.73,12.19
2019/08/22 0:45,27.83,78.39,1015.866,0.088,0.04,26.71,0.034,0.018,2.15E-06,2.57,117.8,24.86,12.2
2019/08/22 0:50,27.89,78.76,1015.757,0.088,0.04,26.67,0.043,0,1.66E-06,3.462,125.1,17.35,12.22
2019/08/22 0:55,27.93,78.86,1015.697,0.088,0.04,26.65,0.037,0,2.32E-06,2.739,116,19.83,12.19
2019/08/22 1:00,27.86,79.99,1015.664,0.088,0.04,26.64,0.04,0,2.35E-06,3.335,100.9,18.06,12.19
2019/08/22 1:05,27.87,80.3,1015.699,0.088,0.04,26.62,0.032,0,2.91E-06,2.423,111.4,20.22,12.19
2019/08/22 1:10,27.83,81,1015.688,0.088,0.04,26.62,0.03,0,2.91E-06,2.317,112.1,19.5,12.2
2019/08/22 1:15,27.8,80.7,1015.632,0.088,0.04,26.61,0.032,0.032,1.99E-06,2.52,112.7,21.84,12.19
2019/08/22 1:20,27.85,79.65,1015.626,0.088,0.04,26.6,0.039,0,2.62E-06,3.411,119,19.1,12.2
2019/08/22 1:25,27.99,80.3,1015.58,0.088,0.04,26.6,0.036,0,1.80E-06,2.781,121.8,18.78,12.19
2019/08/22 1:30,27.98,80,1015.598,0.088,0.04,26.6,0.035,0,2.31E-06,2.858,119.5,22.47,12.19
2019/08/22 1:35,27.93,79.44,1015.617,0.088,0.04,26.61,0.036,0,2.52E-06,2.748,120.1,19.36,12.19
2019/08/22 1:40,27.9,79.67,1015.599,0.088,0.04,26.6,0.037,0,2.66E-06,2.959,115.6,18.61,12.19
2019/08/22 1:45,27.86,79.54,1015.505,0.088,0.04,26.59,0.036,0.002,2.41E-06,2.786,117.2,24.11,12.19
2019/08/22 1:50,27.8,79.42,1015.445,0.088,0.04,26.57,0.036,0.016,2.27E-06,2.761,116,19.96,12.19
2019/08/22 1:55,27.82,80.2,1015.372,0.088,0.04,26.56,0.038,0,2.48E-06,3.117,113.5,16.11,12.19
2019/08/22 2:00,27.84,80.9,1015.377,0.088,0.04,26.56,0.031,0,1.92E-06,2.368,117.3,19.24,12.19
2019/08/22 2:05,27.46,76.2,1015.367,0.088,0.04,26.55,0.045,0,2.05E-06,3.88,128.9,23.11,12.23
2019/08/22 2:10,25.93,82,1015.377,0.088,0.04,26.34,0.032,0,1.10E-06,2.479,140.3,16.98,12.22
2019/08/22 2:15,25,84.4,1015.403,0.088,0.04,26.1,0.009,0,2.40E-06,0.647,125.3,33.18,12.22
2019/08/22 2:20,24.79,85.4,1015.473,0.088,0.04,26,0.008,0,2.06E-06,0.676,94.5,25.01,12.22
2019/08/22 2:25,24.95,87,1015.418,0.088,0.04,25.94,0.006,0.007,2.51E-06,0.526,119.4,35.59,12.22
2019/08/22 2:30,25.65,85.9,1015.426,0.088,0.04,25.9,0.014,0,2.10E-06,1.375,117.1,28.96,12.22
2019/08/22 2:35,26.1,85.4,1015.493,0.088,0.04,25.86,0.015,0,2.45E-06,1.397,127.5,24.54,12.22
2019/08/22 2:40,26.23,84.1,1015.566,0.088,0.04,25.83,0.02,0,2.17E-06,2.04,108.3,19.19,12.22
2019/08/22 2:45,26.54,82.9,1015.532,0.087,0.04,25.76,0.026,0,2.49E-06,2.51,110.8,19.76,12.22
2019/08/22 2:50,26.65,81.7,1015.501,0.087,0.04,25.73,0.021,0,1.65E-06,1.807,108.1,18.31,12.22
2019/08/22 2:55,26.66,80.1,1015.5,0.087,0.039,25.69,0.025,0.02,2.89E-06,1.839,113.4,16.5,12.22
2019/08/22 3:00,26.83,80.3,1015.486,0.087,0.039,25.64,0.025,0.014,2.23E-06,1.731,110.4,15.34,12.22
2019/08/22 3:05,26.8,80.2,1015.388,0.087,0.039,25.62,0.023,0,2.24E-06,1.645,118.3,24.25,12.22
2019/08/22 3:10,26.93,80.7,1015.39,0.087,0.039,25.6,0.022,0.002,2.13E-06,1.52,111.2,19.24,12.22
2019/08/22 3:15,27.05,80.7,1015.407,0.087,0.039,25.58,0.025,0.011,1.78E-06,1.873,112.7,19.41,12.22
2019/08/22 3:20,27.11,81.9,1015.409,0.087,0.039,25.59,0.017,0,2.69E-06,1.164,110.7,15.88,12.22
2019/08/22 3:25,27.08,83.3,1015.444,0.087,0.039,25.61,0.023,0,2.36E-06,1.904,104.6,18.33,12.22
2019/08/22 3:30,27.18,83.7,1015.416,0.087,0.039,25.63,0.023,0.014,1.93E-06,2.1,97.5,13.52,12.22
2019/08/22 3:35,27.28,83.5,1015.399,0.087,0.039,25.66,0.027,0,2.07E-06,2.533,101,24.36,12.22
2019/08/22 3:40,27.39,83.7,1015.423,0.087,0.039,25.71,0.02,0.018,2.39E-06,1.651,104.2,23.83,12.22
2019/08/22 3:45,27.44,83.9,1015.449,0.087,0.039,25.76,0.02,0,1.61E-06,1.705,108.9,20.45,12.22
2019/08/22 3:50,27.45,83.6,1015.445,0.087,0.039,25.82,0.023,0.002,2.68E-06,2.122,102.6,29.9,12.22
2019/08/22 3:55,27.51,83.6,1015.437,0.087,0.039,25.87,0.028,0.023,2.39E-06,2.72,102.4,20.81,12.22
2019/08/22 4:00,27.49,83.4,1015.461,0.087,0.039,25.91,0.028,0,2.13E-06,2.808,101.6,15.18,12.22
2019/08/22 4:05,27.52,83.7,1015.417,0.087,0.039,25.94,0.026,0,2.70E-06,2.536,99.4,17.84,12.22
2019/08/22 4:10,27.5,82.9,1015.406,0.087,0.039,25.96,0.034,0,2.23E-06,3.634,100.7,18.96,12.22
2019/08/22 4:15,27.48,82.6,1015.456,0.087,0.039,25.98,0.03,0,1.69E-06,2.868,98.4,15.59,12.22
2019/08/22 4:20,27.49,82.8,1015.48,0.087,0.039,25.96,0.03,0,2.14E-06,2.788,101.7,21.1,12.22
2019/08/22 4:25,27.49,84.1,1015.586,0.087,0.039,25.95,0.028,0,2.45E-06,2.689,107.4,32.17,12.22
2019/08/22 4:30,27.53,84.9,1015.709,0.087,0.039,25.97,0.024,0,2.74E-06,2.366,94.7,18.29,12.22
2019/08/22 4:35,27.52,84.4,1015.789,0.087,0.039,26.01,0.026,0,1.49E-06,2.769,95.7,21.03,12.22
2019/08/22 4:40,27.49,82.7,1015.836,0.087,0.039,26.03,0.028,0.014,2.82E-06,2.59,104.6,24.71,12.21
2019/08/22 4:45,27.52,83.2,1015.921,0.087,0.039,26.04,0.02,0,2.72E-06,1.501,107.7,18.22,12.22
2019/08/22 4:50,27.51,82,1016.026,0.087,0.039,26.05,0.031,0,1.92E-06,2.843,112.8,21,12.22
2019/08/22 4:55,27.63,82,1015.997,0.087,0.039,26.05,0.029,0.02,1.74E-06,2.459,115.4,18.78,12.22
2019/08/22 5:00,27.61,82.6,1015.982,0.087,0.039,26.07,0.025,0,2.28E-06,2.056,122.3,24.4,12.22
2019/08/22 5:05,27.15,81.9,1015.988,0.087,0.039,26.06,0.031,0.02,1.82E-06,2.536,149.8,19.64,12.22
2019/08/22 5:10,26.76,82.9,1015.985,0.087,0.039,26.03,0.017,0.013,1.75E-06,1.231,135.7,22.33,12.22
2019/08/22 5:15,26.47,84.2,1015.986,0.087,0.039,26.01,0.01,0.002,1.83E-06,0.692,149.5,21.93,12.22
2019/08/22 5:20,26.3,85.6,1016.04,0.087,0.039,26.01,0.01,0.023,2.89E-06,0.766,136.5,22.61,12.22
2019/08/22 5:25,26.19,86.7,1016.068,0.087,0.039,26.01,0.004,0.004,2.88E-06,0.288,126.2,26.01,12.22
2019/08/22 5:30,26.21,87.6,1016.128,0.087,0.039,26.01,0.005,0.03,3.35E-06,0.439,79.52,42.75,12.22
2019/08/22 5:35,26.37,87.3,1016.161,0.087,0.039,26.01,0.008,0.091,1.07E-05,0.789,137.2,40.06,12.22
2019/08/22 5:40,26.48,87.7,1016.324,0.087,0.039,26,0.011,0.24,4.18E-05,1.05,155.2,27.93,12.22
2019/08/22 5:45,26.02,86.6,1016.693,0.087,0.039,25.8,0.025,0.858,0.000160699,3.504,150.1,34.38,12.55
2019/08/22 5:50,24.88,90.7,1016.628,0.089,0.043,25.15,0.014,1.884,0.000405354,1.933,170.3,23.48,12.61
2019/08/22 5:55,24.98,89.9,1016.627,0.089,0.044,24.93,0.01,11.96,0.001385289,1.545,166.1,23.56,12.62
2019/08/22 6:00,24.78,91.3,1016.67,0.09,0.044,24.95,0.007,41.36,0.008278515,0.827,154.8,29.83,12.62
2019/08/22 6:05,24.83,92.4,1016.661,0.09,0.044,25.06,0.005,50.49,0.01484064,0.238,192.3,36.17,12.62
2019/08/22 6:10,25.04,91.4,1016.644,0.09,0.044,25.18,0.008,60.24,0.01620251,0.598,34.17,40.45,12.63
2019/08/22 6:15,25.03,93,1016.682,0.09,0.044,25.24,0.008,45.63,0.01489111,0.684,349,14.56,12.62
2019/08/22 6:20,25.04,93.1,1016.679,0.09,0.044,25.29,0.008,54.58,0.0155324,0.694,334.6,11.84,12.62
2019/08/22 6:25,25.1,93.4,1016.682,0.09,0.044,25.33,0.006,57.23,0.01630261,0.315,315.2,18.08,12.62
2019/08/22 6:30,25.2,92.8,1016.685,0.09,0.044,25.34,0.009,65.73,0.0188544,0.675,309.9,11.88,12.62
2019/08/22 6:35,25.4,93.1,1016.724,0.091,0.044,25.39,0.009,108,0.02669394,0.408,334.8,27.1,12.62
2019/08/22 6:40,25.64,92.1,1016.751,0.091,0.044,25.47,0.013,169.2,0.04387334,0.51,53.39,55.01,12.62
2019/08/22 6:45,25.99,90.6,1016.743,0.091,0.044,25.56,0.016,191,0.03628637,1.014,113.6,21.88,12.62
2019/08/22 6:50,26.5,89,1016.727,0.091,0.044,25.63,0.018,89.2,0.0372869,1.069,104.1,29.38,12.62
2019/08/22 6:55,26.86,89.5,1016.761,0.091,0.044,25.72,0.019,247.5,0.05961262,0.623,111.9,34.91,12.62
2019/08/22 7:00,27.23,87.2,1016.794,0.091,0.044,25.84,0.031,248.3,0.0528706,1.903,123.4,18.99,12.63
2019/08/22 7:05,27.46,86.1,1016.827,0.091,0.044,25.95,0.039,251.2,0.07191592,2.062,109,21.48,12.63
2019/08/22 7:10,27.68,83.2,1016.857,0.091,0.044,26.05,0.057,282.3,0.08039695,3.053,116.1,21.09,12.64
2019/08/22 7:15,27.9,84.1,1016.866,0.092,0.044,26.1,0.048,210.4,0.07892507,2.266,113.7,23.66,12.64
2019/08/22 7:20,28,83.5,1016.928,0.092,0.044,26.23,0.043,334.7,0.07498565,1.905,120,23.08,12.64
2019/08/22 7:25,28.13,79.93,1016.922,0.092,0.044,26.32,0.063,298.5,0.09173893,2.821,117.7,21.82,12.63
2019/08/22 7:30,28.27,80.7,1016.951,0.092,0.044,26.4,0.054,313.2,0.09180745,2.032,108.7,23.27,12.63
2019/08/22 7:35,28.38,79.77,1016.932,0.092,0.044,26.54,0.062,331.2,0.09649146,2.37,101.7,20.68,12.63
2019/08/22 7:40,28.57,79.96,1016.946,0.092,0.044,26.67,0.049,348.4,0.1021462,1.554,104.9,23.09,12.63
2019/08/22 7:45,28.7,79.63,1016.998,0.092,0.045,26.82,0.063,366.8,0.1069669,2.333,108.1,27.91,12.64
2019/08/22 7:50,28.71,79.27,1017.04,0.092,0.045,26.92,0.068,395.8,0.1138203,2.474,106.4,18.98,12.64
2019/08/22 7:55,28.88,79.02,1017.094,0.092,0.045,27.06,0.063,201.8,0.1128399,2.171,103.9,23.42,12.63
2019/08/22 8:00,28.92,78.48,1017.115,0.092,0.045,27.21,0.072,473.2,0.119907,2.724,104.8,22.91,12.63
